Date;SNBSD;SPIEX;SMI;SMI Mid;CHF USD;CHF EUR
2010-11-05;374.2107439;170.1325178;113.0409267;163.4675248;0.9582;1.34455
2010-11-12;333.0767805;168.6748216;111.6264824;161.7946386;0.9771;1.33885
2010-11-19;327.3898605;171.4475025;113.0944639;164.947213;0.99905;1.36485
2010-11-26;322.629381;171.0805301;111.2536099;164.1088805;1.0034;1.32605
2010-12-03;327.8602072;175.0560652;110.5215925;168.9237128;0.9762;1.3064
2010-12-10;326.9195137;176.0448522;111.8641392;168.6850496;0.98125;1.29735
2010-12-17;322.843175;176.4220183;112.1905099;168.7916863;0.97125;1.27715
2010-12-24;308.5047248;177.9918451;113.2418626;170.3108172;0.9619;1.26195
2010-12-31;406.1658186;176.7686035;110.4381981;168.4491025;0.9321;1.25045
2011-01-07;477.1739285;175.2191641;111.4952134;165.8078649;0.964;1.25155
2011-01-14;428.471658;177.4006116;112.4981768;167.5419225;0.96395;1.28805
2011-01-21;429.9967218;174.4546381;112.6907046;163.7136278;0.9596;1.30355
2011-01-28;391.5708157;176.0958206;112.0184017;165.8370335;0.942;1.28345
2011-02-04;370.2056698;177.6962283;112.9839577;167.5931743;0.957;1.29715
2011-02-11;395.0342783;178.9908257;114.3707756;168.6193906;0.97215;1.31735
2011-02-18;409.9428457;179.1437309;115.263576;168.609589;0.95135;1.29735
2011-02-25;386.7960833;174.5667686;112.1740369;164.1629665;0.9292;1.27745
2011-03-04;354.541697;177.4617737;112.0597557;167.752598;0.926;1.2955
2011-03-11;345.5195907;173.4556575;109.0263276;163.202291;0.9279;1.28415
2011-03-18;334.031727;168.7869521;104.6385128;157.9470949;0.9028;1.2764
2011-03-25;346.1324668;175.4943935;109.0009318;165.1013226;0.91425;1.2931
2011-04-01;338.4501361;177.5739042;110.5046047;166.8089277;0.9282;1.313
2011-04-08;345.1062556;178.1447503;110.813816;168.1399386;0.9112;1.31525
2011-04-15;342.2271632;176.1264016;109.8242369;165.3494332;0.89555;1.2912
2011-04-22;346.4745371;178.1141692;110.8006033;168.0582192;0.88255;1.28595
2011-04-29;346.6028135;179.4801223;112.2169352;169.4888994;0.86845;1.2885
2011-05-06;333.0767805;178.6544343;111.9906035;169.1849315;0.87415;1.26805
2011-05-13;329.2997534;178.0428135;112.6212093;168.6295465;0.8875;1.26065
2011-05-20;382.833768;176.6360856;112.0609568;167.1059282;0.878;1.2426
2011-05-27;366.8989895;173.9347604;111.3524477;164.3602976;0.85375;1.21745
2011-06-03;352.4322629;173.9551478;109.946583;164.5420406;0.83595;1.2177
2011-06-10;367.7541654;168.0326198;106.3407193;158.1807983;0.8423;1.20945
2011-06-17;379.883411;164.90316;105.4468893;155.465163;0.84725;1.2122
2011-06-24;359.6299939;161.0805301;102.922064;151.5555031;0.83835;1.1875
2011-07-01;389.5611522;166.5647299;107.0367021;157.5426311;0.84855;1.22895
2011-07-08;402.0467211;165.4841998;105.5760991;155.8249882;0.83805;1.19495
2011-07-15;395.9322131;157.6656473;101.89319;147.6679263;0.81595;1.15245
2011-07-22;421.5447328;159.0927625;103.5039372;149.5484176;0.81635;1.17275
2011-07-29;429.8826984;152.4770642;99.23846849;142.516769;0.7882;1.13265
2011-08-05;426.1769359;135.8511723;88.7491356;125.3347898;0.76275;1.0826
2011-08-12;871.538319;134.9439348;90.1347523;124.9300897;0.7729;1.0987
2011-08-19;1632.687675;129.8267074;87.40538769;119.1509211;0.7863;1.1337
2011-08-26;2336.141161;134.5769623;91.34122549;124.8499055;0.81075;1.1642
2011-09-02;2730.990151;137.2171254;91.96839936;127.3604157;0.7828;1.11225
2011-09-09;2960.020524;136.6258919;93.18842843;127.3513226;0.88345;1.21145
2011-09-16;2933.039723;139.775739;93.56782143;130.5526689;0.8752;1.20645
2011-09-23;2899.117743;132.6911315;90.92442512;123.0307038;0.9029;1.22055
2011-09-30;2857.299639;136.1671764;94.92100698;126.5611715;0.9083;1.2187
2011-10-07;2827.89584;137.8083588;96.98853585;129.5726264;0.915;1.2345
2011-10-14;2787.203717;141.0601427;98.85701637;132.2374823;0.8939;1.23935
2011-10-21;2721.89678;140.9683996;98.72660538;132.4227681;0.8828;1.22685
2011-10-28;2723.037015;145.891947;100.4277823;138.4631554;0.86245;1.2226
2011-11-04;2670.16006;142.4362895;97.11894683;134.3338451;0.888;1.22175
2011-11-11;2693.665997;142.4668705;96.93362596;134.7298063;0.8986;1.2342
2011-11-18;2698.259717;138.0122324;96.34300148;129.5565659;0.9161;1.23885
2011-11-25;2642.636222;132.1610601;92.58510604;124.0093292;0.9328;1.23775
2011-12-02;2581.905902;140.3160041;98.13169107;133.4232404;0.91885;1.2341
2011-12-09;2516.241217;140.2038736;99.41383695;132.8072744;0.9238;1.2347
2011-12-16;2470.056014;135.3312946;98.3830754;127.7658243;0.9357;1.2208
2011-12-23;2562.694374;139.2456677;101.1352619;131.3923004;0.9383;1.2234
2011-12-30;2560.820114;139.8267074;101.8617884;132.0846717;0.9351;1.2139
2012-01-06;2569.379;140.1019368;103.1933532;132.2465753;0.95635;1.21585
2012-01-13;2502.33463;142.6809378;102.8932363;134.6119509;0.95515;1.20985
2012-01-20;2431.306566;145.7900102;105.0609757;138.127539;0.9344;1.20715
2012-01-27;2399.558159;146.17737;103.5312206;137.7136278;0.9188;1.20655
2012-02-03;2447.522128;150.224261;105.5867379;141.9822863;0.91905;1.20595
2012-02-10;2441.300723;149.714577;105.1980788;140.3598252;0.91725;1.20975
2012-02-17;2385.92808;151.559633;107.034643;142.7722012;0.91785;1.20815
2012-02-24;2387.9691;151.3761468;106.1155887;142.2949929;0.89525;1.20525
2012-03-02;2349.469078;151.6819572;105.5191301;142.4900803;0.91325;1.20595
2012-03-09;2280.196976;151.4475025;106.1907467;142.6232877;0.919;1.20565
2012-03-16;2263.59516;153.7410805;108.813037;144.9851205;0.91605;1.20655
2012-03-23;2271.994413;150.8868502;107.0799436;141.7952291;0.9086;1.20505
2012-03-30;2260.995425;152.1406728;106.9972356;143.2360652;0.90385;1.20365
2012-04-06;2248.407235;150.8664628;105.76142;141.7970005;0.92035;1.20225
2012-04-13;2292.532889;149.520897;104.1935711;139.7490553;0.91915;1.20255
2012-04-20;2262.548994;150.3058104;107.0363589;140.4591403;0.9097;1.2015
2012-04-27;2262.849731;151.8450561;104.9527003;142.403401;0.90585;1.2011
2012-05-04;2189.308875;149.6738022;103.9305184;139.7344119;0.916;1.20125
2012-05-11;2150.771796;147.0336391;102.1818101;137.2120926;0.92795;1.20115
2012-05-18;2221.316686;142.1304791;99.48573458;132.3380964;0.944;1.201
2012-05-25;2424.00764;142.5178389;100.6427889;132.6139584;0.95995;1.20105
2012-06-01;2642.603441;139.4087666;99.13757158;129.444615;0.9713;1.2008
2012-06-08;2773.720443;141.3455657;100.7136569;131.7366556;0.96325;1.20085
2012-06-15;3028.859338;140.6829766;101.4429289;131.2471658;0.9513;1.201
2012-06-22;3249.030088;141.7737003;102.7729493;132.3561644;0.95805;1.20095
2012-06-29;3389.850487;142.3547401;104.103313;133.3166037;0.9465;1.20115
2012-07-06;3494.266045;143.9245668;106.1076954;135.0973075;0.97585;1.20095
2012-07-13;3552.990978;142.4159021;106.0757791;133.5564478;0.9808;1.2009
2012-07-20;3725.695187;144.7502548;107.8431911;136.466462;0.98695;1.20085
2012-07-27;3861.445817;145.0662589;109.1817912;136.255196;0.97075;1.20085
2012-08-03;3952.329642;146.0652396;110.8757612;137.0324752;0.9735;1.2013
2012-08-10;3955.716139;147.8491335;111.2515508;138.8239254;0.97515;1.2008
2012-08-17;3999.154801;148.2670744;112.0391645;139.7603921;0.97665;1.201
2012-08-24;4081.689258;146.4627931;111.1228557;137.7544875;0.95935;1.20085
2012-08-31;4118.51741;146.0244648;109.614035;137.5530231;0.9526;1.2008
2012-09-07;4149.23248;149.6738022;112.176096;141.7784601;0.944;1.2084
2012-09-14;4192.522912;153.5779817;112.550856;146.079948;0.92515;1.2163
2012-09-21;4166.206297;151.5902141;113.3515108;143.5471186;0.93265;1.21145
2012-09-28;4151.093913;149.1539246;111.465013;140.2283892;0.9398;1.20905
2012-10-05;4148.18774;151.6921509;114.5355052;142.5488899;0.92835;1.21245
2012-10-12;4178.155956;150.1630989;114.198839;140.3575815;0.93225;1.20885
2012-10-19;4164.176679;151.7431193;115.9309028;142.2979452;0.92785;1.20905
2012-10-26;4180.519092;150.6625892;113.2660573;140.9752008;0.93525;1.2094
2012-11-02;4143.022477;152.2629969;114.9910857;143.0330657;0.9396;1.2069
2012-11-09;4155.049101;150.3975535;115.2283994;140.9982286;0.94885;1.20585
2012-11-16;4171.833355;146.7278287;111.6843093;137.5295229;0.948;1.20445
2012-11-23;4198.326706;151.2640163;115.2265119;143.1976854;0.92965;1.2047
2012-11-30;4177.592965;152.6605505;117.0369938;144.5803023;0.9264;1.2049
2012-12-07;4172.749818;154.5769623;118.8327187;146.8835616;0.9344;1.208
2012-12-14;4194.211884;154.332314;118.4425154;146.5852622;0.92175;1.20835
2012-12-21;4173.442511;155.1070336;118.2199587;147.291214;0.9164;1.20735
2012-12-28;4112.34589;154.9541284;117.068567;146.884034;0.9132;1.20735
2013-01-04;4028.441727;159.6941896;121.1264077;152.4671705;0.9263;1.2084
2013-01-11;4043.316087;161.6309888;123.3451104;153.9541804;0.91225;1.2175
2013-01-18;4052.544861;163.7818552;126.443744;156.5413321;0.9354;1.24325
2013-01-25;4041.021365;164.617737;127.9856822;157.3085735;0.92315;1.24395
2013-02-01;4018.389134;164.1284404;127.3283079;156.8755314;0.9029;1.23665
2013-02-08;3994.045125;164.8521916;126.9099632;157.4320973;0.91725;1.2273
2013-02-15;4062.439247;167.4923547;128.7048302;160.5910487;0.92375;1.23325
2013-02-22;4105.525862;167.6656473;129.6281743;160.3744686;0.93155;1.2261
2013-03-01;4078.39398;168.5932722;130.4451304;161.4455598;0.94525;1.22735
2013-03-08;4033.954761;170.6523955;132.8963421;163.9721304;0.9528;1.23685
2013-03-15;4021.668733;171.814475;134.9477412;164.9351677;0.93875;1.22655
2013-03-22;4033.277747;168.5524975;132.8875909;161.3850968;0.9402;1.222
2013-03-29;4044.963726;169.8267074;134.0774195;163.1167926;0.94695;1.21595
2013-04-05;4014.550819;165.8103976;131.1164038;158.3793103;0.93315;1.21515
2013-04-12;4015.542823;168.3282365;133.1667733;161.5582192;0.9291;1.21685
2013-04-19;4052.489275;164.1692151;130.7328926;157.3549835;0.9306;1.21735
2013-04-26;4050.999843;168.4097859;134.8092654;162.5886868;0.9417;1.2268
2013-05-03;4002.130813;170.1630989;136.2041481;164.6902456;0.9344;1.22565
2013-05-10;3969.812289;173.8939857;140.3265079;168.7674776;0.9573;1.2418
2013-05-17;3971.394364;174.2201835;142.0836243;169.0834908;0.97285;1.24755
2013-05-24;4004.597996;172.4872579;140.1708727;167.0382617;0.9608;1.24235
2013-05-31;3979.642536;171.9673802;136.3654459;166.6048654;0.9596;1.2436
2013-06-07;3925.303231;168.7359837;133.5827157;163.9982286;0.93505;1.2362
2013-06-14;3915.373213;166.7380224;131.0280332;162.1036845;0.9209;1.22845
2013-06-21;3954.481835;164.4444444;127.3404911;158.6306094;0.93475;1.2279
2013-06-28;4231.149784;166.146789;131.8358949;161.0538498;0.94615;1.2299
2013-07-05;4574.621228;169.3068298;133.53364;164.5860888;0.9616;1.23415
2013-07-12;4615.572754;173.5575943;136.9860992;168.8102267;0.94785;1.2373
2013-07-19;4595.647154;174.2405708;136.041306;169.5388521;0.9406;1.2359
2013-07-26;4594.753496;171.2334353;133.7886278;165.6992206;0.92935;1.2327
2013-08-02;4570.841351;174.8929664;136.6557819;170.235829;0.9281;1.2328
2013-08-09;4566.665241;177.4413863;136.8858887;172.76547;0.92155;1.2304
2013-08-16;4571.88324;177.3598369;136.6108245;172.6349787;0.92575;1.23435
2013-08-23;4583.707473;178.3180428;137.3931188;173.8559282;0.91935;1.2322
2013-08-30;4573.27005;174.3730887;132.9157322;168.9013935;0.9324;1.22945
2013-09-06;4534.097291;178.7869521;136.4301366;174.0927019;0.93865;1.2351
2013-09-13;4533.939083;180.6116208;137.9320936;175.9722485;0.93325;1.2375
2013-09-20;4530.213366;180.7543323;139.0831421;175.7137459;0.9116;1.23155
2013-09-27;4538.894828;180.2140673;138.218483;174.9829948;0.9045;1.22485
2013-10-04;4555.270022;179.5616718;136.3088201;173.880137;0.9032;1.22795
2013-10-11;4573.466741;180.6625892;136.1778943;175.1196268;0.9099;1.23405
2013-10-18;4567.500463;182.3955148;138.7272574;177.3189655;0.9017;1.23495
2013-10-25;4550.218783;184.5056065;141.5527144;179.7588569;0.89415;1.23335
2013-11-01;4526.243925;185.9531091;141.0806609;181.2344119;0.91245;1.2307
2013-11-08;4528.983338;186.6055046;141.4087475;181.5927019;0.9223;1.23125
2013-11-15;4538.257722;188.5932722;142.8911429;183.8614785;0.91565;1.2338
2013-11-22;4557.315318;187.7675841;141.5719328;183.1117147;0.9094;1.22995
2013-11-29;4558.425621;189.1233435;141.8082169;184.4891356;0.90365;1.23035
2013-12-06;4523.987685;185.3312946;138.4084369;180.6987482;0.89465;1.22425
2013-12-13;4508.526104;183.4862385;134.3389279;178.6153755;0.89075;1.223
2013-12-20;4519.19585;189.9796126;138.6706316;185.2218942;0.89575;1.2245
2013-12-27;4539.835521;192.4566769;141.0823768;187.9653991;0.88805;1.2235
2014-01-03;4527.02071;194.2507645;141.9156344;189.4287907;0.90415;1.23085
2014-01-10;4572.099885;196.6360856;143.5399375;191.0845536;0.9024;1.2338
2014-01-17;4581.907327;197.6146789;145.4921556;191.4589041;0.90935;1.2328
2014-01-24;4544.534713;193.5168196;140.7323263;187.2047709;0.8943;1.2239
2014-01-31;4514.337025;194.3730887;140.5578158;187.6754842;0.90565;1.2213
2014-02-07;4519.874289;195.7492355;142.741685;189.5250354;0.8982;1.22325
2014-02-14;4532.898619;198.5728848;144.4401165;192.8822626;0.89305;1.22225
2014-02-21;4512.893203;198.3995923;144.6837791;192.6328531;0.88815;1.22075
2014-02-28;4488.462251;201.6411825;145.4310684;196.5262163;0.8808;1.21655
2014-03-07;4478.619176;202.2120285;143.7709022;197.5602267;0.87915;1.21865
2014-03-14;4477.079859;196.941896;139.2312273;192.1646197;0.87115;1.21305
2014-03-21;4517.605222;200.2650357;142.2468096;195.1001417;0.88375;1.21805
2014-03-28;4502.608287;201.9571865;143.6790998;197.2827114;0.88695;1.21975
2014-04-04;4482.400479;205.5657492;145.9058673;201.0229098;0.89345;1.22345
2014-04-11;4514.661992;199.9286442;142.4022733;195.0057865;0.87585;1.21635
2014-04-18;4479.055316;199.9184506;143.7108445;195.1854039;0.88085;1.2187
2014-04-25;4460.440986;202.2120285;143.7003773;197.2812943;0.881;1.21905
2014-05-02;4425.673807;203.9041794;144.8713307;198.9160368;0.8793;1.21915
2014-05-09;4390.176879;203.2619776;146.0326748;199.0262163;0.8861;1.21895
2014-05-16;4375.839854;200.3771662;149.0051873;196.095418;0.89135;1.2216
2014-05-23;4334.647454;202.7013252;149.3521491;198.4662258;0.89575;1.2211
2014-05-30;4333.46446;205.3007136;148.8490373;201.0197213;0.89395;1.21985
2014-06-06;4316.607517;206.9826707;148.5945643;203.1367501;0.8937;1.21895
2014-06-13;4287.091119;206.0550459;148.4928094;201.5448748;0.90025;1.2179
2014-06-20;4296.346973;207.0132518;149.3138838;202.8181389;0.89665;1.21725
2014-06-27;4291.446815;204.393476;146.9201559;200.0246812;0.89085;1.2152
2014-07-04;4298.698707;207.6350663;148.9125268;203.7690128;0.89465;1.21575
2014-07-11;4365.074614;203.567788;145.3142133;199.2646434;0.89275;1.21405
2014-07-18;4396.700446;205.8715596;146.0505205;203.1324988;0.8994;1.21505
2014-07-25;4423.06267;206.9724771;147.0809389;204.7954653;0.9046;1.21515
2014-08-01;4418.373455;203.6697248;144.3146817;201.0203118;0.90525;1.21565
2014-08-08;4411.599037;197.6860347;141.987532;195.8501417;0.90465;1.21355
2014-08-15;4465.841422;202.5178389;143.567564;201.0047237;0.9041;1.20995
2014-08-22;4474.693918;206.6258919;146.7837391;205.2844828;0.9148;1.21045
2014-08-29;4479.572697;207.8389399;148.5822095;206.4037553;0.91585;1.20635
2014-09-05;4463.865965;208.2262997;150.8094919;207.1620217;0.9306;1.20595
2014-09-12;4437.203005;207.5025484;150.9323527;206.2377185;0.93515;1.2099
2014-09-19;4432.023489;207.9408767;151.6914819;206.8362069;0.94005;1.20705
2014-09-26;4419.620587;204.6279307;150.5622258;203.8719887;0.95075;1.2071
2014-10-03;4424.091732;202.0795107;149.0036429;201.1270666;0.96685;1.20965
2014-10-10;4461.120851;192.7726809;143.7024365;191.3604157;0.9581;1.20965
2014-10-17;4475.474979;192.4566769;141.5662702;190.2862541;0.94575;1.20745
2014-10-24;4454.317926;198.3893986;146.4050325;196.2355928;0.95215;1.20625
2014-10-31;4423.359131;203.2823649;151.6504711;201.8856873;0.96245;1.20585
2014-11-07;4438.116617;203.5881753;151.2925273;202.3703354;0.96935;1.20335
2014-11-14;4499.053605;204.8318043;152.9808347;202.8430562;0.9627;1.2014
2014-11-21;4570.88696;208.0020387;155.8162441;206.614667;0.9684;1.20205
2014-11-28;4548.159234;209.204893;157.0158535;207.5098016;0.9635;1.20115
2014-12-05;4485.390744;211.8348624;158.0864247;210.8103448;0.9777;1.20225
2014-12-12;4461.425863;204.0876656;152.6383343;200.6577704;0.96375;1.201
2014-12-19;4505.799518;208.6136595;154.0263533;206.1928436;0.98105;1.2031
2014-12-26;4659.162498;210.1121305;154.8059021;207.6287199;0.98815;1.20265
2015-01-02;4670.654637;209.775739;154.1486994;206.7888521;0.99915;1.20205
2015-01-09;4690.055729;212.3343527;156.2478015;208.962565;1.01475;1.20095
2015-01-16;4840.499708;186.941896;135.55175;181.5572744;0.8533;0.9811
2015-01-23;5209.248728;189.8063201;140.0401185;185.5355456;0.8773;0.9869
2015-01-30;5463.499665;195.0050968;143.8832959;191.9072981;0.92005;1.03825
2015-02-06;5485.798378;200.5606524;147.3642396;197.8081011;0.92505;1.04945
2015-02-13;5486.240219;205.0254842;148.4622658;202.3461266;0.9307;1.0612
2015-02-20;5458.378586;210.1427115;152.5837676;207.7195324;0.9442;1.0734
2015-02-27;5468.23734;215.3720693;154.6833844;212.9378838;0.948;1.06335
2015-03-06;5398.911076;218.5626911;155.8073212;215.8051488;0.98355;1.06825
2015-03-13;5398.968088;220.4281346;157.1112594;217.3026689;1.0052;1.0576
2015-03-20;5366.27186;222.293578;161.234134;218.985829;0.9765;1.0541
2015-03-27;5406.892718;218.0835882;155.8672073;213.3509684;0.9585;1.04385
2015-04-03;5378.871453;219.9388379;156.675069;214.6337978;0.9575;1.042
2015-04-10;5387.052636;225.2803262;162.5240016;220.664974;0.9795;1.0409
2015-04-17;5472.898049;220.4179409;158.6538841;214.8619509;0.9535;1.0273
2015-04-24;5500.192415;222.4057085;159.618239;216.9502834;0.95285;1.03535
2015-05-01;5475.221277;219.6839959;155.7573875;213.8815541;0.9315;1.0454
2015-05-08;5407.0495;218.1141692;156.0355404;211.8985593;0.9275;1.0405
2015-05-15;5376.676501;219.1539246;156.3202139;212.6519839;0.9159;1.0479
2015-05-22;5417.568165;220.764526;160.496454;214.6702881;0.94275;1.03925
2015-05-29;5423.753937;218.2976555;158.5143787;211.9907889;0.94335;1.03425
2015-06-05;5423.753937;216.4118247;156.2361331;209.5707369;0.94685;1.05195
2015-06-12;5464.389048;214.6075433;154.8875806;207.5883325;0.92645;1.04395
2015-06-19;5533.587036;210.764526;152.157358;203.3091639;0.92235;1.0449
2015-06-26;5579.467225;211.3455657;154.5627543;204.6603684;0.935;1.0416
2015-07-03;5574.806516;210.0101937;152.9384512;203.7477563;0.9418;1.04545
2015-07-10;5645.20175;211.8654434;156.7364995;206.4142655;0.93905;1.0492
2015-07-17;5654.879491;218.0326198;162.0900419;213.0432215;0.9601;1.04205
2015-07-24;5667.393566;216.6055046;159.9760112;210.7247284;0.9593;1.0519
2015-07-31;5675.760038;220.0509684;161.7811738;215.216462;0.9611;1.0619
2015-08-07;5641.880817;220.4994903;161.4397029;216.4521729;0.9828;1.0751
2015-08-14;5643.519904;219.3781855;160.3808001;214.6033302;0.97685;1.0854
2015-08-21;5626.159832;210.1121305;150.9776534;204.2710203;0.95405;1.0794
2015-08-28;5644.660139;210.3261978;150.7465171;204.4461502;0.96055;1.07785
2015-09-04;5630.820541;208.8175331;148.4686147;203.5364903;0.9752;1.084
2015-09-11;5675.517738;211.5494393;150.5292798;206.7020548;0.97575;1.1013
2015-09-18;5732.529468;211.1213048;149.9592466;205.9958668;0.9605;1.09275
2015-09-25;5773.60642;206.0244648;145.9563158;200.6509211;0.97705;1.0917
2015-10-02;5689.229059;205.8511723;146.1207022;200.8966698;0.96935;1.09295
2015-10-09;5717.578142;213.058104;148.9466739;209.2456306;0.9623;1.0926
2015-10-16;5688.01756;211.7940877;149.5561737;208.2910959;0.95125;1.0822
2015-10-23;5718.404812;217.930683;152.8986415;215.596599;0.9764;1.0772
2015-10-30;5738.088112;218.0530071;153.3813337;214.8329003;0.98575;1.0889
2015-11-06;5738.088112;222.2120285;153.9239121;219.6015588;1.0049;1.0794
2015-11-13;5728.196576;219.1029562;150.1414788;216.389112;1.00795;1.0817
2015-11-20;5739.58467;223.6391437;154.7056916;221.6763108;1.01665;1.08475
2015-11-27;5724.391043;224.3832824;154.4848509;222.7475201;1.02985;1.0911
2015-12-04;5659.811006;224.5158002;151.0517817;221.9447331;0.9997;1.0885
2015-12-11;5721.112869;218.1549439;145.8897375;215.163675;0.98365;1.0817
2015-12-18;5788.543493;222.4566769;147.723213;219.6144308;0.9944;1.0784
2015-12-25;5786.533829;224.5056065;149.3847519;221.7812943;0.9873;1.0819
2016-01-01;5754.74979;227.6146789;151.3126037;225.0262163;1.001;1.0874
2016-01-08;5758.241758;214.9133537;141.6894743;210.6176193;0.99525;1.08535
2016-01-15;5755.91853;209.8369011;139.1129994;206.4250118;0.99875;1.09385
2016-01-22;5745.85596;212.9255861;141.926788;209.8451819;1.01405;1.09765
2016-01-29;5805.718277;219.2864424;142.7624478;217.1265942;1.02465;1.1087
2016-02-05;5789.127863;214.0468909;136.5905764;211.0493623;0.99315;1.10675
2016-02-12;5832.399766;204.332314;131.382202;200.8832074;0.97685;1.0984
2016-02-19;5866.507034;214.8318043;134.9300671;212.4520548;0.9915;1.1012
2016-02-26;5958.937301;218.8175331;135.1646353;216.4361124;0.99855;1.09105
2016-03-04;5918.858055;224.108053;136.975632;222.0179499;0.9935;1.09355
2016-03-11;5870.56912;225.7390418;137.2477792;223.4141474;0.98375;1.0978
2016-03-18;5963.683528;225.6472987;134.0775911;221.5990789;0.9683;1.09335
2016-03-25;5980.516241;222.9663609;133.4238203;219.1437175;0.97665;1.09025
2016-04-01;5990.022947;225.4943935;131.9268394;222.1896552;0.9623;1.09175
2016-04-08;6037.299924;227.166157;134.1439977;224.5498347;0.9531;1.0873
2016-04-15;6040.392811;228.1651376;137.5252457;224.7781058;0.96665;1.09205
2016-04-22;6059.463235;228.1039755;139.1526375;224.5686112;0.97725;1.09845
2016-04-29;6042.288451;225.9836901;136.6029312;221.6820973;0.9585;1.0978
2016-05-06;5979.105201;225.412844;132.7377898;222.0944733;0.96975;1.1077
2016-05-13;5971.266088;227.3598369;136.0008099;224.2855456;0.97585;1.10255
2016-05-20;5989.566853;229.2150866;137.2283891;226.0767596;0.9923;1.11265
2016-05-27;5996.009179;232.9561672;142.2929683;229.0354275;0.9928;1.1051
2016-06-03;5959.920754;231.9775739;139.8211654;226.9296174;0.9783;1.10865
2016-06-10;5923.461752;227.2986748;135.9484739;221.7370099;0.96275;1.08765
2016-06-17;5936.845256;221.2028542;132.360456;215.6901275;0.96135;1.08135
2016-06-24;6035.632331;222.069317;132.936495;216.4717761;0.96725;1.07515
2016-07-01;6133.564231;227.9001019;138.7368667;222.8652574;0.9739;1.08415
2016-07-08;6186.599393;224.7910296;137.9257447;219.4551252;0.9839;1.0857
2016-07-15;6195.764028;229.5616718;139.9560378;224.2743269;0.9831;1.08835
2016-07-22;6176.878893;232.5382263;140.6161576;227.2679499;0.9885;1.0851
2016-07-29;6200.111173;234.2711519;139.4573874;228.6903637;0.96645;1.08075
2016-08-05;6233.078206;235.7288481;140.6094654;229.8934813;0.98095;1.08595
2016-08-12;6196.348399;240.8154944;142.337411;235.3565187;0.9733;1.08805
2016-08-19;6215.632616;236.8909276;139.4587601;230.2013462;0.95945;1.08655
2016-08-26;6243.967446;237.6350663;140.1629794;230.9594946;0.96835;1.09235
2016-09-02;6253.203347;239.4801223;142.3247131;233.6378129;0.9803;1.09425
2016-09-09;6250.709083;238.2670744;141.8070158;231.4700047;0.9767;1.095
2016-09-16;6252.889782;237.1457696;139.5129836;230.8304204;0.9791;1.09295
2016-09-23;6336.839555;240.7033639;141.9573316;234.5079121;0.97095;1.08935
2016-09-30;6455.153148;239.775739;139.6600392;233.62624;0.9694;1.0894
2016-10-07;6441.541597;239.2864424;139.4126015;233.0596363;0.9795;1.09475
2016-10-14;6433.431679;239.3374108;138.8175156;233.6548181;0.98845;1.08765
2016-10-21;6431.707074;238.4811417;137.8728939;232.9888994;0.99555;1.08225
2016-10-28;6441.55585;235.5759429;135.7058409;230.0245631;0.99345;1.08575
2016-11-04;6440.059292;230.4077472;130.2942998;225.1682806;0.9684;1.07715
2016-11-11;6411.667451;232.2018349;135.2205747;226.5846717;0.9879;1.07235
2016-11-18;6533.587036;235.9327217;135.6368603;230.2253188;1.01155;1.06965
2016-11-25;6599.278802;236.0040775;135.2418523;230.4382381;1.0132;1.07445
2016-12-02;6522.141931;233.8735984;133.5684735;228.4189891;1.01155;1.07835
2016-12-09;6482.23372;236.7278287;138.9843044;231.1415919;1.0203;1.0751
2016-12-16;6517.994327;237.166157;141.1822442;231.6045111;1.0291;1.07125
2016-12-23;6607.659526;239.3985729;141.2666682;233.5441663;1.0253;1.07265
2016-12-30;6645.743362;241.2232416;141.0475434;235.1563533;1.01635;1.072
2017-01-06;6664.158151;244.7706422;144.4380574;238.4573689;1.0136;1.07215
2017-01-13;6615.45588;245.9734964;145.0340012;239.8456542;1.00985;1.07295
2017-01-20;6617.365773;245.7492355;141.9957685;240.020666;1.0053;1.0735
2017-01-27;6652.043158;247.7166157;143.78789;241.1585971;0.99815;1.06855
2017-02-03;6599.022249;248.5321101;143.2949021;241.5800661;0.99125;1.06945
2017-02-10;6620.715212;252.9765545;145.1031534;245.8281767;1.0049;1.06755
2017-02-17;6670.2299;254.1182467;145.9657534;247.384034;1.00105;1.06405
2017-02-24;6701.173016;255.5045872;146.2940116;249.3253425;1.00665;1.06395
2017-03-03;6719.958381;258.950051;148.7725066;252.6794993;1.0106;1.06745
2017-03-10;6662.234005;261.3251784;148.7709623;255.4416627;1.0102;1.0765
2017-03-17;6711.606163;263.0377166;149.261033;257.1905999;0.99795;1.07195
2017-03-24;6788.728781;262.1610601;147.8043767;255.7984176;0.9912;1.07105
2017-03-31;6772.266644;264.0366972;148.5808368;258.3940718;1.00095;1.07055
2017-04-07;6787.21797;265.0866463;148.2723119;259.4421351;1.00675;1.06885
2017-04-14;6850.386967;268.0326198;148.0682873;262.5647142;1.0048;1.06765
2017-04-21;6849.774091;266.9622834;146.780822;260.8503779;0.99875;1.06745
2017-04-28;6833.68253;277.2375127;151.2196001;272.4491025;0.99545;1.084
2017-05-05;6848.705121;282.2324159;154.7199338;278.9220595;0.98815;1.08575
2017-05-12;6906.130186;285.0254842;156.5516934;281.4318611;1.0027;1.09525
2017-05-19;6948.005302;280.1630989;154.820316;275.9688238;0.9745;1.09095
2017-05-26;6973.888628;283.9857288;155.1552663;280.3911195;0.9743;1.08965
